,2004,11.17196954843926,17654
robbed,1999,10.131437099400808,113
tatooed,1999,0.0,11
aww,1999,8.509353142812378,264
racing,1999,10.366423930075367,255
microscopes,1988,0.0,7
axe,2002,2.7688746209726918,36
ability,1990,6.013425839118717,31
flashback,1998,9.824843971031708,127
ayi,1990,0.0,11
ayo,2005,7.041747432033595,174
lookin,2000,8.673387545541333,5280
drugfree,1998,0.0,9
superhigh,1996,0.0,13
incline,2006,7.272025367198362,34
buddens,2003,0.0,5
seconds,2003,8.46794259978177,347
stripped,1992,8.260606742992685,101
keem,1990,0.0,9
keen,1995,7.174216873994125,49
bizzatch,1999,0.0,15
frighten,1985,0.0,10
foxy,1993,10.296286394303216,74
robber,2006,4.210791995666519,26
brokers,2000,0.0,31
keep,1999,9.875824600122536,18990
aye,2005,8.085537791385393,407
foxx,2008,1.745743121887939,21
redman,1997,0.816496580927726,3
leftside,2009,0.9367769320431429,49
puffed,1993,0.5477225575051661,30
merlot,2012,0.0,16
mights,2002,0.0,8
owls,1987,8.366600265340756,25
lifestyle,2004,9.084275654730156,187
youyoure,1990,0.9393364366277243,17
mighta,2001,3.4995798067095727,85
kilzommy,1981,0.0,11
meugh,2000,0.0,6
fowl,1998,0.0,7
charmin,2003,6.06217782649107,36
coldest,2006,8.091200928634294,154
tallulah,1985,0.4264014327112209,11
senate,2000,0.0,2
bugle,2012,0.0,32
bowtie,2011,0.7905694150420949,8
itwho,2004,0.0,16
militia,1999,11.443623627991723,46
expelling,2011,0.0,1
flagged,2000,0.0,6
aphrodisiac,1990,1.5,36
townalright,1983,0.0,5
prince,2001,8.283012933051443,554
daytoday,2010,0.0,7
gotsta,1997,1.9115036368906426,26
four,2000,8.960016090057533,2203
poltergeist,2010,0.0,15
foul,1998,6.6562418492386195,216
defense,1995,8.627255079186096,149
racist,1998,6.463009500478758,61
sincere,1994,7.358084950679364,198
lingerin,1995,0.0,22
inevitible,2010,0.9770084209183945,22
forty,1999,8.847068840169962,303
joyful,1987,0.0,12
mighty,1999,9.009277567833301,401
ticticboom,1999,0.8451542547285166,7
praise,2000,7.066325841188952,179
rehabilitated,1994,0.7071067811865476,4
forth,2002,9.693969559582,371
shell,1998,10.702690441996397,1965
aqu,2010,0.0,1
monds,1997,0.0,6
rightin,1998,0.0,8
forte,1996,1.038723913473187,38
wildside,1991,0.6831300510639732,15
mondo,2014,0.0,2
500s,1997,0.0,7
arf,1998,1.4368424162141993,31
are,1997,9.992371466376113,26647
arc,1997,4.760952285695233,27
ara,1982,0.0,8
booties,2000,5.542261872797663,120
shelf,1997,8.916782435890706,222
arm,2002,8.47154370625878,777
sixtyseven,2010,0.0,8
puffin,2000,7.019127896297446,179
ari,2014,0.5956833971812706,31
occasions,1994,11.458364527586772,17
fork,2007,7.287531002205624,74
form,1998,9.355513937012814,390
freshener,1992,1.4142135623730951,6
ars,2005,0.0,2
heartless,2004,8.703447592764606,96
art,2002,9.911076491957735,231
sympin,1991,0.0,6
bartenders,2015,0.0,4
sturdy,1990,8.978811035936085,21
fort,2008,5.656854249492381,45
501s,2011,0.8944271909999159,30
dahdahdum,1999,0.0,10
warpath,1986,0.0,12
monee,1999,0.45643546458763845,24
asi,2006,0.0,29
ash,2003,5.282991576748916,100
nicest,1993,0.0,5
cornishes,1996,0.42008402520840293,17
laurel,2008,0.0,3
lauren,1993,7.486495778908785,21
fatness,1996,0.7828813612588127,31
charmed,1982,0.0,10
moet,1999,5.307109715639445,133
tingles,2007,0.0,1
asp,1993,0.0,8
biatch,2005,7.129415924784542,35
ask,1999,9.197741003911405,6024
lakefront,2014,0.0,1
budjabi,2003,0.0,4
jaguar,2002,13.625554583389185,61
aoo,1984,0.0,13
speakerbox,2009,0.3779644730092272,7
forefathers,1995,4.774212337996275,29
bloodcurdling,2009,0.0,1
nickles,1996,0.6546536707079771,7
aow,2003,11.671581146169224,62
charmer,2003,0.0,4
mode,2000,9.25192083924664,102
lauras,1981,0.0,9
apb,1997,0.0,11
freshened,2001,0.0,17
silencio,2014,0.0,24
typical,2000,9.702642111328256,269
moonshot,1989,0.5590169943749475,16
ape,2003,9.23883999123059,73
hennesy,2004,0.0,25
money,2002,9.17945047743991,8204
fore,2006,6.626115408397699,444
dieta,1993,0.0,18
ford,2003,10.687296658143019,142
forevereverever,2008,0.0,33
apl,2004,0.0,12
centered,2012,1.7194539072421902,23
5050,2003,4.057772448201021,58
mock,1986,8.655003807572294,11
shemp,1983,0.816496580927726,9
apt,1999,0.0,4
mittens,1995,0.0,14
owes,1980,0.0,11
belligerent,1980,0.0,5
owen,1994,0.0,5
stanley,2006,0.0,18
point,1998,9.794802269269814,1439
outbreak,2013,0.0,2
angemacht,1984,0.0,15
owed,1985,10.609547586961472,16
outsiders,1996,2.1984843263788196,36
fronted,2008,6.2787118282512555,45
mobb,1998,0.0,23
convict,2005,1.1420804814403216,46
foot,1999,8.988882021697693,980
uturn,2006,0.0,2
rrrock,2007,0.0,11
foos,1994,0.3651483716701107,15
ridiculed,1988,0.0,4
fool,1994,9.22035694342092,4205
shoestrings,2005,0.7288689868556626,32
hachooey,1993,0.0,5
appetitite,2001,0.0,9
guadalupe,2009,0.3779644730092272,7
bugsy,1998,1.7131207221604823,46
freud,2002,0.28867513459481287,12
bambino,2001,0.0,10
ahhhhpsyche,1993,0.5222329678670935,11
perminator,2011,0.0,2
moby,2002,0.0,19
stripper,2008,3.829422108387965,152
fronter,2004,0.0,2
ave,2001,5.380741673076394,189
lakewood,2002,0.0,2
awe,2000,10.089126631699902,105
sacha,1980,0.0,2
shebang,2000,0.0,6
sunlight,2001,10.607353932381464,564
moan,2001,9.996393580456134,208
deniro,2010,0.0,1
food,1998,9.875601657145497,618
upraised,1998,0.0,4
rightoh,2006,0.0,1
sachi,2009,0.0,7
delirium,2001,0.0,5
lousy,2000,0.0,4
absolution,2009,0.9198662110077999,26
ass,2004,6.781348551779213,4958
extraterrestrial,2008,4.827582785986746,36
withing,1980,0.0,4
atm,2012,1.2937979144666532,46
fond,1981,0.0,9
sacks,2003,6.711443828333033,23
atl,2005,3.8460248977939377,173
fresh,2003,8.36179263434883,1604
robbie,1988,4.135214625627067,20
sherm,1997,0.0,11
ate,2001,10.843369019146829,178
mcgrady,2010,1.25,16
forms,1992,12.661083298953148,33
nicety,1990,0.0,7
tagging,2010,0.0,10
folk,1997,5.344428304999962,151
strippin,1998,5.60357029044876,75
fold,2005,6.638030137681008,331
robbin,2004,7.628892449104261,105
wayyy,1994,0.0,14
aus,1984,0.0,15
auf,1984,1.224744871391589,24
shortcomings,2010,0.9770084209183945,22
blackjacks,1990,2.7558292027254874,37
exercisin,1998,0.0,27
yoziggyyo,1997,0.0,18
refining,1990,0.0,3
lukewarm,2001,6.973818634110255,41
apprehensive,1999,6.531972647421808,24
mashin,1998,3.420526275297414,60
bougie,2009,4.047661256063261,73
smackinmacking,1995,0.0,9
ricearoni,1997,0.0,18
honkytonking,2010,0.0,5
kickin,1996,6.974450147241799,731
bought,2003,8.638382721954116,1570
borders,2003,8.0,34
derbigny,2000,0.0,7
essential,1998,8.018999178581263,23
intimidated,1998,0.0,27
raul,2004,0.3651483716701107,30
patio,2003,4.105745103771404,49
charlamagne,2015,0.0,13
rave,2012,5.033222956847166,15
adrock,1987,0.0,2
codes,2006,4.387188471038414,97
oneeightseven,1993,0.8944271909999159,30
poodles,1989,0.0,13
bodyyyy,2015,0.0,15
redial,1991,5.958187643906492,16
whets,1981,0.3611575592573076,23
housssse,1996,0.0,6
sanctuary,1990,0.0,4
redhanded,1993,8.19843190581502,42
gable,1999,0.7385489458759964,11
bubblin,2000,1.3093073414159542,21
yesa,2002,2.6683328128252666,25
demanded,1988,0.408248290463863,12
thirtysix,2008,0.0,12
apalachicola,2009,0.5,4
hazard,1997,5.045079800030843,106
willingly,1982,0.0,9
tastee,1982,0.0,18
tasted,2003,10.66358857102623,66
sweatin,2001,7.416991620993134,255
layin,2001,6.371616749303115,400
dominoes,1994,7.9851051816431795,21
quitsing,1991,0.816496580927726,18
tastes,2001,8.395371909781371,141
chambull,2012,0.0,30
cheetahs,2002,0.0,8
mover,2011,0.6183469424008423,34
mashed,1994,0.0,8
resistant,2011,0.0,1
moves,1998,9.427982065502665,1414
yeti,2015,0.0,8
consumer,2011,0.0,1
kicker,2013,0.0,9
pauish,1993,0.0,5
fooling,1990,6.663265201011697,223
consumed,1995,8.948263997638232,84
magnets,1997,0.0,5
cellophane,1984,2.6034165586355513,18
masher,1993,0.0,13
kicked,1999,8.308658304257158,355
protestants,2001,0.0,4
taboo,1986,3.020761493398643,16
karaoke,2009,4.038367394746703,107
yeux,1984,0.0,15
watch,2000,9.350158653112649,6212
rayj,2009,0.8086075400626399,26
yesterday,1996,10.133958067276811,1555
canvas,1992,0.0,20
kickdo,2006,0.0,16
rays,2001,9.058871778247932,190
vocalist,1995,0.0,3
raza,1990,0.0,5
tumbling,1994,9.053422944117663,197
spongebob,2008,0.0,1
often,1992,8.254341060403515,492
quickness,1993,0.8401680504168059,17
gabor,1996,0.7669649888473704,17
sweater,1999,8.925557336687262,305
tattletails,1987,0.0,11
fridays,2013,0.0,1
blackeyed,1997,0.0,5
frozen,2003,10.249960812515221,389
demandin,1995,9.774885528576496,31
vamoose,2001,0.0,17
tuxedo,1994,6.165944203812447,53
naomi,2011,5.8504079111864264,22
shouldnt,1997,9.098716499017819,1078
cuenta,1990,0.0,15
circulate,1996,3.4364987719368982,21
independents,1986,0.0,10
criers,1991,0.0,8
archies,1982,0.0,6
layer,2002,2.9907264074877267,18
bubbles,1999,7.516648189186454,44
bubbler,2013,0.0,6
destiny,1996,8.932488705472075,883
accelerator,1998,0.0,7
trappings,1998,0.6454972243679028,24
destino,2014,0.0,24
sweated,1993,0.0,6
moved,1998,9.25045020316175,953
eeera,1982,0.0,8
mizzain,2008,0.0,4
layed,2000,3.7836212117076693,19
layee,2006,0.6454972243679028,12
chockin,2005,0.6324555320336759,20
nachbarn,1984,0.0,15
teardrops,2000,10.002816504773493,213
whena,2009,0.0,31
jumanji,2010,0.0,4
robinsons,1996,0.5222329678670935,11
sugary,1996,0.32732683535398854,28
rant,2013,0.0,25
rank,1995,2.1213203435596424,8
doorways,1981,0.0,2
senado,2002,0.0,17
dandandance,1987,0.0,8
rang,1996,9.056975576005609,243
recently,1994,4.798989792685855,33
oriented,1997,0.9128709291752769,18
empty,1998,9.979644597280629,1972
whens,2001,6.046787276201831,110
rand,2014,0.0,4
rana,1993,0.0,18
wondah,1994,0.7071067811865476,4
diddy,2006,4.78647519868078,290
buckingham,1984,0.0,9
hangers,1999,0.0,5
ramp,1999,2.9154759474226504,16
cornerstone,2013,0.0,17
hassle,1993,0.408248290463863,42
hoarse,1993,0.0,1
burglary,2011,4.0,2
lifeless,1991,0.0,4
reindeer,2006,4.9672001090228814,52
waiver,1999,4.048097920529289,31
johnny,1993,8.653433932213742,271
retired,1996,4.266145801540309,25
raps,1999,6.821415345591644,205
fugitive,2000,4.893873721296862,20
riding,2003,9.9343178442758,611
anakin,2013,0.0,1
rape,2001,5.687102711829809,102
olympus,1982,0.7669649888473704,17
water,2001,9.843011467998613,2076
movin,1998,9.812853037056415,1794
faith,1998,8.362473252818784,1825
ferrell,2011,0.7405316311773545,31
movie,2002,9.16602842950086,933
lifewhat,2000,0.0,2
chocker,2004,0.0,2
newsroom,1982,0.7071067811865476,14
espiral,1993,0.0,18
sprees,2001,2.074692224424374,69
sympathies,1996,0.8819171036881969,9
checkbooks,2004,0.0,8
patch,1999,8.722730163508233,93
haywire,2009,0.0,13
yadayada,1992,0.0,4
apply,1998,8.97511178643182,76
oriental,1997,1.1972189997378648,30
newest,2005,0.0,3
where,1999,9.934345079227956,18958
rari,2014,0.9872606263311616,79
animates,1998,0.0,5
rare,1997,10.964864835900405,184
castles,1998,11.935039224498702,155
wonder,1997,9.326657021190726,4232
nelson,1994,6.68104510060841,22
liter,2011,0.9258200997725514,35
codra,2008,0.0,5
cocacola,2005,1.695582495781317,8
peripheral,1998,0.0,5
pater,1986,0.0,16
gamblin,2004,3.9182829372660914,17
countless,2003,6.960300505907063,83
schoolyard,1991,0.0,17
blackberry,1998,0.0,23
arrangement,2007,0.0,6
apple,2000,9.642083811074254,364
pateo,1993,0.0,18
fourway,2014,0.0,3
rainbow,1997,10.423583783953525,364
shakata,1993,0.0,21
wezzy,2013,0.0,21
camouflaged,1984,0.0,11
guides,2006,13.925396463536206,48
shouldve,2002,9.632965073666146,869
unfair,2001,9.108299024028092,180
guided,2004,8.634923552753941,105
rate,1996,7.508328708840604,40
paths,1995,13.675142551707598,105
overcomes,1991,0.0,16
frances,2000,0.0,2
knack,1990,9.702470357310181,58
rats,1999,8.323182223094756,138
kingpins,1995,0.0,10
superhero,1997,0.0,5
spiggedyspark,1992,0.0,14
teachings,2003,0.0,15
rhymings,2014,0.0,1
niggerish,2010,3.5838177967078626,32
tastin,2003,0.0,23
rata,1998,0.0,8
frying,1999,0.4662524041201569,23
rash,1994,3.921527556753666,74
fivefive,2005,0.0,18
spread,1995,8.980331621574607,837
faint,1999,7.435836648734738,72
rulers,1999,3.482676019681491,31
mitt,2010,0.0,2
bboys,2005,2.472930370104386,26
yeaa,2006,4.917171079855919,56
toolove,2009,0.0,1
temperature,2001,8.897626827300341,304
stripclub,2006,0.0,1
yeak,1998,0.0,7
hasten,1983,0.0,3
basically,2001,3.1661317477171473,82
yeah,1999,9.656085567410774,31264
year,2000,8.975489352681711,1557
englands,1993,4.707670566443893,74
repeatin,2006,0.7637626158259734,24
babblin,2010,0.0,15
truffle,2013,1.2493900951088486,41
dotted,1992,7.656696415556778,40
dododo,1990,7.973169292786186,77
funking,1990,0.0,16
douglass,1994,0.0,2
kanyes,2011,0.3779644730092272,14
battlecat,2000,0.0,2
monica,1998,6.566526178661429,109
fails,1997,8.981288961049476,107
streeeet,1981,0.0,14
lupin,2006,0.0,3
mimis,2005,0.0,15
evrybody,1980,0.0,15
substance,1996,4.780914437337574,14
layyy,2010,0.3333333333333333,9
gotdamn,1996,0.0,11
stankin,2005,3.0237157840738176,21
shucks,1986,5.5677643628300215,47
khan,1994,13.686976778431873,3
annoy,2001,1.4,50
beatings,1998,0.0,9
blindly,1993,5.449208892217329,49
stuttern,1992,0.0,5
buffalo,1994,6.036923425424944,72
franchise,1997,7.674843699154506,31
yeay,2006,0.0,11
mound,2011,0.6454972243679028,60
peppered,2003,0.0,13
teens,1994,6.415706533389806,31
teeny,1998,6.668333125052067,30
knifeo,1993,0.0,11
controllers,2014,0.0,4
mount,1998,7.991931414991965,155
transplants,1985,0.0,2
memorygoround,1985,0.7637626158259734,12
newspapers,1995,0.97182531580755,36
medusa,2011,2.858449178718606,41
stutters,2001,0.0,24
wildwildwild,1983,0.3779644730092272,14
yeee,2005,2.2677868380553634,7
clyde,2003,6.2575981212103535,146
fornication,1999,0.8451542547285166,7
ghouls,1994,8.088792952509753,35
fairy,2000,11.247829177320652,366
hornet,2004,6.477385409185595,23
layta,2004,0.560611910581388,35
weezywe,2012,0.0,1
unimpressed,2015,0.0,7
fairs,1995,9.270622656782253,18
highattic,2012,0.9534625892455924,11
horned,2000,0.0,4
springs,2000,12.000841721321136,99
yeen,2005,0.7905694150420949,8
yeek,2004,0.8498365855987975,18
faire,2003,6.845923361144695,30
nastier,2000,0.0,16
mouth,2003,8.643695408772494,2628
rithmetic,1983,0.0,13
watts,1998,4.937540920825628,29
hebrews,2002,4.138236339311712,8
forest,1989,8.256310717667224,132
valet,2007,5.636659456146114,114
oooookay,2013,0.0,3
binge,2013,2.1122354181147664,39
skydiving,2004,0.39735970711951313,19
feuerwerk,1984,0.0,15
scripture,1999,0.0,5
dssin,2000,0.0,2
bingo,2000,10.074720839804943,24
engagement,1986,0.9682458365518543,16
quarter,2000,8.840264042228313,559
regulate,1996,2.1032662250792984,59
velcro,1986,0.0,7
currencies,1995,0.0,3
mouse,2008,9.185874029733961,71
pronto,2006,9.40111442228805,42
watchedno,1992,0.408248290463863,18
socks,2001,8.184388219428243,380
didnt,1999,10.017169903231206,8205
wettin,1993,0.0,4
blindin,2006,4.482605269260277,32
sugars,1996,12.389511693363866,6
addicts,2000,3.8238229066761997,37
throwers,2013,0.0,21
letletlets,2014,0.0,18
whispered,1997,10.197353283377701,429
foreva,2004,0.0,9
feline,1982,0.9746794344808963,20
mozart,1999,3.5118845842842465,66
rentals,2004,0.0,6
alidocious,1993,0.0,5
airways,2010,0.0,8
mourn,2005,0.9459053029269173,38
fuckers,2004,2.9277002188455996,49
animator,2003,3.9182829372660914,34
clarity,2007,4.124409374464669,93
steeze,2005,3.954743986657038,50
tonisha,2004,0.0,29
nightshades,1983,0.6546536707079771,14
2pacs,2000,0.7416198487095663,20
muthafcker,2010,0.0,2
pandemonium,2007,3.547990317647111,51
barranquilla,2006,0.0,29
articulate,2004,5.080307452263476,42
muzik,2006,0.9205746178983234,59
revolution,1995,7.878240074195928,90
patrn,2009,1.96468827043885,50
towards,2002,10.348795146083903,246
vertebraes,1993,0.0,2
riverdale,2007,0.0,13
confluence,2002,0.7905694150420949,24
mill,2002,8.496379319360779,260
ringing,2003,9.46804546314002,278
milo,1985,5.817396777181173,19
miamis,2000,13.284284783992785,36
nonexistent,2006,0.0,1
milk,2001,6.466083897062845,332
mile,2001,7.71699086768593,770
mild,1992,7.158381398222942,33
milf,2009,0.0,15
tissues,2007,0.0,1
mumblin,1993,1.0,8
blinder,1981,0.0,11
tacky,1996,12.113103348327906,22
teeth,2002,9.818795055884097,641
mils,1997,0.0,12
yeha,1991,0.8944271909999159,15
probable,2006,0.0,1
jungle,1996,10.925010030011146,385
sonnets,1999,0.0,13
danceflo,2004,0.0,5
conclusion,1995,5.795112883571237,60
mime,1990,0.0,9
antidote,2007,6.837742096710878,53
funkier,1992,0.0,3
massages,2002,0.0,20
knave,1985,0.0,5
underrated,2014,0.7223151185146152,23
steely,1998,0.0,17
mina,2010,0.0,6
steels,2008,0.0,17
dobeda,1996,0.8744746321952062,17
hittin,1999,6.768836835347701,618
mims,2007,0.0,20
patti,1981,0.6123724356957945,16
massaged,2008,0.0,8
escape,1999,10.215092173255615,925
foolish,1995,9.055988098314698,641
mink,2003,9.571607578760792,268
attitude,1998,8.91353466614108,818
nanna,2001,1.860521018838127,26
tacos,2014,0.0,8
probably,2004,8.129896267447629,1922
starting,1998,11.353801490697089,965
blinded,1995,9.176021310383254,316
mine,1997,9.917564146635003,9389
dpgswhattup,2000,0.0,2
patsy,2009,0.0,11
mind,1997,9.94382666880319,16582
wetter,2005,9.29176205599687,95
smother,2002,8.679840012437408,53
billions,2008,6.801260387394594,35
mini,2005,7.7576941278847915,121
minh,1989,0.5590169943749475,16
stereos,1993,6.81175454637056,20
tonite,1998,8.157408110828719,127
embarrassment,2007,0.0,10
mint,2001,8.832659453181302,63
lafitte,2004,0.0,9
quakes,2000,6.6332495807108,12
confidence,1998,8.66983228804537,247
quaker,1993,0.0,5
miny,2014,0.0,1
blends,1995,0.0,16
shipwrecked,1991,0.0,8
recordacao,1990,0.0,3
fatigues,2011,0.0,19
nanny,1998,1.7580981459830651,33
patty,2005,7.211102550927978,80
annie,1990,9.38562730988185,100
indifference,2004,0.0,3
steers,1999,0.0,3
cameraman,2015,0.0,4
ceasealeo,1997,0.8451542547285166,7
skimpy,2003,0.6666666666666666,18
critters,2011,0.0,18
fastand,2010,0.0,12
trueoohoohooh,1982,0.0,2
yourepeat,1981,0.0,4
mightve,2005,8.494493780149915,179
layla,1992,0.5163977794943222,15
maddening,1999,0.0,3
cornflake,1986,0.0,12
contradiction,1986,4.479583313955291,30
dreamboat,1983,0.0,7
sunbeams,1992,0.0,19
fourtysix,2004,0.0,29
coward,2002,10.724676759174844,107
homecoming,2009,2.534608929251695,33
yell,1999,8.76370007613167,410
crimson,1997,9.771162149718812,82
shinned,2001,0.0,7
ttil,1986,0.0,11
ruffles,2009,0.0,15
afflicted,2011,0.0,29
yesooohh,1987,0.0,12
blahblahs,1990,0.0,15
mira,2000,4.5167918316770175,142
skeleton,2011,1.0667385033281394,29
apartments,2007,2.5298221281347035,30
oracle,2008,0.8944271909999159,5
yeow,1988,1.6,25
kimosabe,2010,0.0,13
opponent,2008,2.140872096444188,24
quota,2006,0.0,26
bboom,2009,0.0,5
quote,2010,5.271215636427169,28
vocalize,1994,0.0,6
witches,1984,0.0,8
miro,2009,8.01702733391419,33
suitcase,1995,9.376388786023469,252
dalvin,1997,0.0,11
quakin,2004,0.6963106238227914,33
goals,2005,8.900119168422478,66
wanker,2007,0.0,11
beside,1996,9.307494140807789,1827
ryeaye,1983,0.0,17
enlarge,1999,0.0,7
shoulder,1998,10.185397232551608,1269
yene,2015,0.0,24
ttko,2013,0.0,6
costume,1996,3.8913824205360674,7
literacys,2014,0.0,1
miss,2000,9.586116553289367,4710
assisting,2009,0.0,8
mist,1990,8.932055149594762,87
frew,2012,0.5773502691896257,21
succulent,1988,1.335143698502964,23
peasll,2004,0.0,16
porkchop,1995,0.0,3
fret,1986,3.687817782917155,20
unoriginal,2014,0.0,8
privileges,1988,7.0710678118654755,3
interwound,2002,0.7905694150420949,24
ttoo,1998,0.0,1
ttop,2014,0.0,15
wwwwwake,1989,0.6454972243679028,12
free,1996,10.209749883756743,6155
donnel,1996,0.6546536707079771,7
search,1995,8.928037385223968,741
fred,1997,8.617229088758265,113
donner,2010,0.0,8
blacker,2000,5.5011960422018085,57
flannel,2011,6.529198632497613,46
blacken,2003,0.0,5
unquenchable,1985,0.7817359599705717,18
discrimination,2005,3.186718125877013,58
bizzys,1994,0.3651483716701107,15
basement,2003,6.727730480217581,263
possessing,1989,4.38341028359036,14
parent,2011,0.0,1
blacked,2005,5.805887816116785,24
editor,2005,0.0,13
scenario,1996,4.22219410696892,52
february,2002,6.070481551628068,134
instrumental,1990,8.095447955642951,317
mamacita,2005,4.331001703714253,33
shonuff,1993,7.75041711891956,58
computer,1994,6.946461929164611,75
pauls,1991,0.0,8
chuck,2001,8.85449695929229,189
emoji,2014,0.0,1
quartro,1999,0.0,8
paulo,2014,0.5345224838248488,7
bagatti,2009,0.0,5
divorces,2003,0.2672612419124244,14
blasted,2007,7.236193750861014,80
refund,2008,0.3779644730092272,28
masquerading,1985,0.0,4
mids,2002,0.7947194142390263,19
desires,1994,8.206777106525465,168
monopoly,2004,8.445009284671142,22
anxiety,1985,6.340346993658944,15
blaster,1991,1.6431676725154984,20
desired,1993,7.952986860293433,60
neons,2005,0.8451542547285166,7
clique,2006,6.9088811604259694,288
paula,2004,8.34865258589672,30
prignon,2014,0.0,11
onesie,2012,0.9400643223910575,43
mich,1984,1.224744871391589,24
possession,1991,8.492760689374458,63
oblongata,2009,0.0,4
socal,2003,7.40977475398287,21
mick,2002,11.473607896425586,87
cluods,2010,0.0,1
mics,1999,5.100852045372915,107
frio,1982,0.5345224838248488,7
aristocrats,1985,0.0,2
mike,2000,8.736255773983132,388
rightwingers,1990,0.0,8
completion,1999,0.8477912478906585,32
donnie,1992,2.694600075190638,23
pause,2002,8.152623981135017,288
suspicion,1993,9.146948489341495,51
heyyyyyyy,1992,0.0,19
tribulation,2000,15.838470344611656,7
nuevo,2001,1.5811388300841898,32
dealerships,2013,0.0,1
decisionmaking,2015,0.0,15
shoulda,2004,6.839355650518966,336
chorusall,2008,0.0,2
swangin,1999,1.2909944487358056,18
nickle,1997,5.809475019311125,12
montserrat,1988,0.408248290463863,18
mumbled,2006,0.8528028654224418,11
doodoodoodoodoo,1983,0.0,8
fittest,1995,8.257228238447706,22
fittess,1992,0.0,3
sreamed,1991,0.0,16
molestation,2004,0.0,12
sangin,2003,8.48528137423857,6
monitors,1997,0.0,14
mumbles,2004,0.0,13
maade,1982,0.816496580927726,21
fleshwound,1990,0.0,7
chuga,1988,0.0,17
objection,1985,0.0,6
minaj,2011,1.0301575072754257,147
heusen,1984,0.0,5
radiator,2011,0.0,2
reservations,2008,3.273742705886922,46
unspoken,1996,9.654467249106895,206
goats,2014,0.0,11
proposel,2000,0.0,16
cavalry,2008,0.6103679378930738,51
redemption,1999,6.991520287620096,59
relieves,1981,0.8660254037844386,12
sonrisa,2001,0.7559289460184544,21
mignon,2007,4.73849483837783,75
curl,2002,6.4775779727798435,122
curb,2000,8.074282002181139,268
relieved,1997,4.541868715470696,35
cure,1993,10.532104900961622,428
glitters,2002,7.740999736666894,65
detonation,2013,0.0,12
choppable,1995,0.0,1
groupie,2000,6.419564690133655,185
yanks,1980,0.0,10
forgetting,1999,9.095734954702516,142
cassette,1997,11.996527275285406,12
saldrs,1991,0.0,7
fouls,2010,0.0,1
whisperin,2000,7.237872094257413,106
measured,1997,0.3779644730092272,14
vietnams,1986,0.0,7
ohohohohohohohoh,2010,0.3779644730092272,21
lisas,1985,0.4264014327112209,11
duality,2002,0.7905694150420949,24
allah,1995,0.0,5
discount,2009,4.203173404306164,30
uncrossed,1985,0.0,12
magilla,2014,0.0,8
throught,1998,0.0,27
campanella,1989,0.5590169943749475,16
measures,2001,6.313251369709815,14
awalkin,1982,1.6641005886756874,13
nitro,2000,0.0,5
purring,2008,3.919647479510927,22
indiana,2001,4.811844360933358,117
frostbit,2001,3.7859388972001824,12
cute,1999,8.539223619672562,747
bidness,2008,0.0,13
cyndi,2001,0.0,10
unexpected,2008,7.715530556268045,85
frailty,1998,0.6546536707079771,7
scuffle,1983,0.816496580927726,9
indians,1992,8.48528137423857,18
cutt,2002,0.0,6
cuts,1997,11.078330730065153,340
cusp,1990,0.0,20
2ways,2003,0.0,14
tenasea,2003,0.0,2
cush,2008,0.0,8
machines,1993,8.402715858745724,71
cripping,2005,0.0,3
offending,2012,0.0,1
differ,2002,2.938993222077977,69
gansta,2004,1.6583123951777,28
nitty,1999,6.407232755171875,76
nickys,1993,0.0,2
cuss,2004,7.515917175502334,182
miners,1990,0.0,10
inneun,2012,0.7302967433402214,30
monies,1998,0.0,14
relievin,2000,0.0,14
maann,2003,0.6666666666666666,18
scuffed,2003,0.0,6
dicey,2015,0.0,19
lotera,1993,0.0,18
donnas,2002,10.295630140987,17
integrity,1998,0.0,8
cinemax,2012,0.0,21
benjies,2012,0.816496580927726,12
pitching,2010,0.0,3
maana,1990,0.0,15
extratallems,1993,0.5222329678670935,11
cockblocking,2011,0.0,1
refuge,1984,5.356832289134414,23
mice,1998,11.806409460450967,46
dicen,2010,0.0,1
seeger,1998,0.8819171036881969,18
mica,1985,0.0,8
toting,2007,3.4940425488727715,48
certainly,1993,5.950778495783754,68
emoty,1980,0.0,2
coeur,1981,0.7302967433402214,30
mac1o,1995,0.0,6
ifyouwannausethatlineyoubetternotstart,2003,0.0,19
eying,2005,0.0,20
objective,1990,6.45174395028197,24
cavalli,2009,4.312771730569565,25
humility,2010,7.895146188218008,39
mannerism,1996,0.0,9
diced,1991,0.0,11
ashton,2011,0.0,1
minell,1995,0.0,10
headshots,2014,1.3743685418725535,18
satisfactioning,2002,0.0,1
nanah,1987,0.0,6
stumbling,1993,9.020978260725817,82
stitched,2011,0.3086066999241838,21
chachi,1989,0.0,4
chocha,2002,2.117107190754133,56
blaaaaw,1991,0.0,11
frog,2012,2.2962419891481978,11
cyberus,2004,0.0,22
blastin,2001,3.9346800781096767,164
chacha,1996,0.7669649888473704,17
desirin,2005,0.0,24
chochi,1997,0.9128709291752769,18
anthrax,2003,0.0,11
from,1998,9.816726129335635,27239
rebozo,1996,0.5,24
stitches,2008,5.380942803500652,66
mould,1994,7.433765503781875,23
moula,2011,0.0,1
kasoor,2003,0.0,4
prevail,1994,6.209003473821788,29
dwellings,2011,0.0,1
nande,2013,0.0,7
thunderdome,1985,0.0,14
mac10,2007,0.0,5
mac11,1996,0.7669649888473704,17
chickitycheck,1993,0.0,11
conversations,2000,8.809531380116363,153
